0, 54.2502, 17.6147, -0, 0, -0, 0
0.001, 54.2499, 17.6152, -0.512992, 1.03163, -512.992, 1031.63
0.002, 54.2491, 17.6168, -1.02589, 2.06308, -512.897, 1031.45
0.003, 54.2478, 17.6193, -1.53859, 3.09416, -512.706, 1031.09
0.004, 54.2461, 17.6229, -2.05101, 4.12471, -512.42, 1030.55
0.005, 54.2437, 17.6276, -2.56305, 5.15454, -512.039, 1029.83
0.006, 54.2409, 17.6333, -3.07462, 6.18346, -511.563, 1028.93
0.007, 54.2376, 17.6399, -3.58561, 7.21132, -510.993, 1027.85
0.008, 54.2338, 17.6477, -4.09594, 8.23791, -510.329, 1026.6
0.009, 54.2294, 17.6564, -4.60551, 9.26308, -509.572, 1025.17
0.01, 54.2245, 17.6662, -5.11423, 10.2866, -508.723, 1023.56
0.011, 54.2192, 17.677, -5.62202, 11.3084, -507.782, 1021.78
0.012, 54.2133, 17.6888, -6.12877, 12.3283, -506.75, 1019.83
0.013, 54.2069, 17.7017, -6.63439, 13.346, -505.628, 1017.71
0.014, 54.2, 17.7155, -7.13881, 14.3614, -504.417, 1015.42
0.015, 54.1926, 17.7304, -7.64193, 15.3743, -503.117, 1012.97
0.016, 54.1847, 17.7463, -8.14366, 16.3847, -501.731, 1010.35
0.017, 54.1764, 17.7631, -8.64392, 17.3923, -500.259, 1007.56
0.018, 54.1675, 17.781, -9.14262, 18.3969, -498.702, 1004.62
0.019, 54.1581, 17.7999, -9.63968, 19.3984, -497.062, 1001.52
0.02, 54.1482, 17.8198, -10.135, 20.3967, -495.34, 998.268
0.021, 54.1378, 17.8407, -10.6286, 21.3915, -493.537, 994.862
0.022, 54.1269, 17.8626, -11.1202, 22.3828, -491.655, 991.306
0.023, 54.1156, 17.8855, -11.6099, 23.3704, -489.696, 987.603
0.024, 54.1037, 17.9093, -12.0976, 24.3542, -487.661, 983.757
0.025, 54.0914, 17.9342, -12.5831, 25.334, -485.551, 979.77
0.026, 54.0785, 17.96, -13.0665, 26.3096, -483.368, 975.646
0.027, 54.0652, 17.9868, -13.5476, 27.281, -481.115, 971.387
0.028, 54.0515, 18.0146, -14.0264, 28.248, -478.792, 966.998
0.029, 54.0372, 18.0433, -14.5028, 29.2105, -476.401, 962.481
0.03, 54.0224, 18.073, -14.9767, 30.1683, -473.945, 957.84
0.031, 54.0072, 18.1036, -15.4482, 31.1214, -471.425, 953.078
0.032, 53.9916, 18.1352, -15.917, 32.0696, -468.842, 948.199
0.033, 53.9754, 18.1678, -16.3832, 33.0128, -466.2, 943.206
0.034, 53.9588, 18.2013, -16.8467, 33.9509, -463.499, 938.103
0.035, 53.9417, 18.2357, -17.3074, 34.8838, -460.741, 932.893
0.036, 53.9242, 18.271, -17.7654, 35.8114, -457.929, 927.581
0.037, 53.9062, 18.3073, -18.2204, 36.7336, -455.065, 922.17
0.038, 53.8877, 18.3445, -18.6726, 37.6502, -452.15, 916.663
0.039, 53.8688, 18.3826, -19.1218, 38.5613, -449.186, 911.064
0.04, 53.8495, 18.4216, -19.568, 39.4667, -446.176, 905.377
0.041, 53.8297, 18.4615, -20.0111, 40.3663, -443.121, 899.606
0.042, 53.8095, 18.5023, -20.4511, 41.26, -440.023, 893.755
0.043, 53.7888, 18.544, -20.888, 42.1478, -436.884, 887.826
0.044, 53.7677, 18.5866, -21.3217, 43.0297, -433.707, 881.824
0.045, 53.7462, 18.6301, -21.7522, 43.9054, -430.492, 875.753
0.046, 53.7242, 18.6744, -22.1794, 44.775, -427.243, 869.616
0.047, 53.7018, 18.7196, -22.6034, 45.6385, -423.96, 863.416
0.048, 53.679, 18.7657, -23.024, 46.4956, -420.647, 857.158
0.049, 53.6558, 18.8126, -23.4413, 47.3465, -417.304, 850.844
0.05, 53.6321, 18.8604, -23.8553, 48.1909, -413.933, 844.479
0.051, 53.6081, 18.909, -24.2658, 49.029, -410.537, 838.066
0.052, 53.5836, 18.9584, -24.6729, 49.8606, -407.117, 831.608
0.053, 53.5587, 19.0087, -25.0766, 50.6857, -403.676, 825.11
0.054, 53.5334, 19.0598, -25.4768, 51.5043, -400.214, 818.573
0.055, 53.5078, 19.1117, -25.8735, 52.3163, -396.733, 812.001
0.056, 53.4817, 19.1644, -26.2668, 53.1217, -393.236, 805.399
0.057, 53.4552, 19.218, -26.6565, 53.9205, -389.724, 798.768
0.058, 53.4284, 19.2723, -27.0427, 54.7126, -386.198, 792.112
0.059, 53.4011, 19.3274, -27.4254, 55.498, -382.661, 785.434
0.06, 53.3735, 19.3833, -27.8045, 56.2767, -379.113, 778.738
