0, 54.2502, 17.6147, -0, 0, -0, 0
0.001, 54.2499, 17.6152, -0.545327, 1.0745, -545.327, 1074.5
0.002, 54.2491, 17.6168, -1.09055, 2.1488, -545.223, 1074.3
0.003, 54.2477, 17.6195, -1.63557, 3.22271, -545.017, 1073.91
0.004, 54.2458, 17.6233, -2.18027, 4.29603, -544.708, 1073.33
0.005, 54.2433, 17.6281, -2.72457, 5.36858, -544.295, 1072.55
0.006, 54.2403, 17.634, -3.26835, 6.44015, -543.781, 1071.57
0.007, 54.2368, 17.641, -3.81152, 7.51056, -543.165, 1070.41
0.008, 54.2327, 17.649, -4.35396, 8.57961, -542.447, 1069.05
0.009, 54.2281, 17.6582, -4.89559, 9.64711, -541.629, 1067.5
0.01, 54.2229, 17.6683, -5.4363, 10.7129, -540.711, 1065.76
0.011, 54.2172, 17.6796, -5.976, 11.7767, -539.694, 1063.84
0.012, 54.211, 17.6919, -6.51458, 12.8384, -538.579, 1061.73
0.013, 54.2042, 17.7053, -7.05194, 13.8979, -537.366, 1059.44
0.014, 54.1969, 17.7197, -7.588, 14.9548, -536.058, 1056.96
0.015, 54.189, 17.7352, -8.12265, 16.0092, -534.654, 1054.31
0.016, 54.1806, 17.7517, -8.65581, 17.0606, -533.157, 1051.47
0.017, 54.1717, 17.7693, -9.18738, 18.1091, -531.567, 1048.47
0.018, 54.1623, 17.7879, -9.71726, 19.1544, -529.886, 1045.29
0.019, 54.1523, 17.8076, -10.2454, 20.1963, -528.116, 1041.94
0.02, 54.1418, 17.8283, -10.7716, 21.2347, -526.258, 1038.42
0.021, 54.1307, 17.8501, -11.296, 22.2695, -524.313, 1034.75
0.022, 54.1192, 17.8728, -11.8182, 23.3004, -522.284, 1030.91
0.023, 54.1071, 17.8967, -12.3384, 24.3273, -520.171, 1026.91
0.024, 54.0945, 17.9215, -12.8564, 25.3501, -517.977, 1022.76
0.025, 54.0814, 17.9474, -13.3721, 26.3685, -515.703, 1018.46
0.026, 54.0678, 17.9742, -13.8854, 27.3825, -513.351, 1014.01
0.027, 54.0536, 18.0021, -14.3964, 28.392, -510.924, 1009.42
0.028, 54.039, 18.031, -14.9048, 29.3966, -508.423, 1004.69
0.029, 54.0238, 18.0609, -15.4106, 30.3965, -505.849, 999.821
0.03, 54.0081, 18.0918, -15.9138, 31.3913, -503.206, 994.822
0.031, 53.992, 18.1237, -16.4143, 32.381, -500.495, 989.694
0.032, 53.9753, 18.1566, -16.9121, 33.3654, -497.718, 984.441
0.033, 53.9582, 18.1904, -17.4069, 34.3445, -494.877, 979.068
0.034, 53.9405, 18.2253, -17.8989, 35.3181, -491.975, 973.579
0.035, 53.9224, 18.2611, -18.3879, 36.2861, -489.013, 967.977
0.036, 53.9037, 18.2978, -18.8739, 37.2483, -485.994, 962.266
0.037, 53.8846, 18.3355, -19.3568, 38.2048, -482.919, 956.451
0.038, 53.865, 18.3742, -19.8366, 39.1553, -479.791, 950.536
0.039, 53.8449, 18.4139, -20.3132, 40.0998, -476.613, 944.525
0.04, 53.8244, 18.4544, -20.7866, 41.0383, -473.385, 938.421
0.041, 53.8034, 18.4959, -21.2567, 41.9705, -470.112, 932.23
0.042, 53.7819, 18.5384, -21.7235, 42.8964, -466.793, 925.954
0.043, 53.7599, 18.5817, -22.187, 43.816, -463.433, 919.599
0.044, 53.7375, 18.626, -22.647, 44.7292, -460.032, 913.168
0.045, 53.7146, 18.6712, -23.1036, 45.6359, -456.593, 906.665
0.046, 53.6913, 18.7173, -23.5567, 46.536, -453.118, 900.094
0.047, 53.6675, 18.7642, -24.0063, 47.4294, -449.61, 893.46
0.048, 53.6433, 18.8121, -24.4524, 48.3162, -446.07, 886.766
0.049, 53.6186, 18.8609, -24.8949, 49.1962, -442.5, 880.016
0.05, 53.5935, 18.9105, -25.3338, 50.0694, -438.903, 873.214
